battery,cycle_index,type,ambient_temperature,time,sense_current_mean,battery_current_mean,current_ratio_mean,battery_impedance_mean,Re,Rct
B0006,106,impedance,24,[2008.       4.      23.      17.       3.      55.484],818.4830805943884,347.58049365521856,2.447536780841701,0.1927134901982563,0.0627995855607608,0.0818468337271938
B0006,108,impedance,24,[2008.      4.     23.     20.     31.     10.75],817.9025751563727,347.9090018345803,2.439979449135073,0.1918844603673439,0.0620138868647238,0.0813161008134317
B0006,110,impedance,24,[2008.       4.      23.      22.       0.      19.218],818.4554705094948,347.4277416931174,2.447188127878292,0.1926960390144702,0.0630836006264319,0.0826425768350357
B0006,112,impedance,24,[2.0080e+03 4.0000e+00 2.4000e+01 1.0000e+00 1.9000e+01 4.6171e+01],817.9461607323298,347.9923846312942,2.4375396111369128,0.1916626415746456,0.0618301921741058,0.0812043516055386
B0006,114,impedance,24,[2.0080e+03 4.0000e+00 2.4000e+01 2.0000e+00 4.8000e+01 3.5687e+01],819.0186440464487,346.6689794845513,2.4569798950963766,0.193787586568572,0.0631329064136287,0.0837217579093773
B0006,116,impedance,24,[2008.       4.      24.       6.      18.      12.171],819.8340152667597,345.6357892652257,2.4619179363098342,0.1946705585542207,0.0628269465788076,0.0834715784465107
B0006,118,impedance,24,[2008.       4.      24.       7.      46.      53.906],819.074106121894,346.8280535610429,2.4508561537407547,0.1932790139832021,0.0633635242133612,0.0837975537463188
B0006,120,impedance,24,[2008.       4.      24.      11.      17.      36.359],820.4715163906112,345.31035895381774,2.4625700376100474,0.194909545350221,0.0634981757133398,0.0838548867166324
B0006,122,impedance,24,[2008.       4.      24.      12.      46.       8.171],819.0433776370443,346.9069738272107,2.4503305172093426,0.1932366069367772,0.0626407868157124,0.0829902829233761
B0006,124,impedance,24,[2008.       4.      24.      16.      14.       7.906],818.9212412368621,347.1244085255307,2.449411947813217,0.1930443199547279,0.0609451399361485,0.082015904986437
B0006,126,impedance,24,[2008.       4.      24.      17.      42.      40.796],819.3729980073986,346.0229614445954,2.4589773131234445,0.1942046958557908,0.0639508532502377,0.0832684036551876
B0006,128,impedance,24,[2008.       4.      24.      21.       6.      22.828],819.9338337187055,345.374943482459,2.4643303705037294,0.1949344957541466,0.0639175801612165,0.0821657170874893
B0006,130,impedance,24,[2008.       4.      24.      22.      34.      45.921],818.6940962714048,347.0559511572925,2.4506574858187498,0.1931688798495908,0.0619144429844288,0.0827944269463386
B0006,132,impedance,24,[2.008e+03 4.000e+00 2.500e+01 1.000e+00 5.700e+01 7.593e+00],818.9444213764546,346.7900777773268,2.454033524232426,0.1935096888702104,0.0622366404518175,0.0822751953989806
B0006,136,impedance,24,[2008.       4.      25.      21.       0.      31.421],819.8889431655367,345.9417119487369,2.46172169708682,0.1945780064500178,0.0636858903222563,0.0841098026120309
B0006,138,impedance,24,[2008.       4.      26.       0.      32.      46.968],819.3446203699779,346.3004974157628,2.4520780565939453,0.193548696349198,0.062031064463088,0.0831917770388853
B0006,140,impedance,24,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 0.0000e+00 5.2359e+01],819.8272430678495,345.91460711758964,2.463116273386482,0.1946560075276997,0.063941395310383,0.08439590554803
B0006,142,impedance,24,[2008.       4.      26.       5.      25.      46.234],820.0556133925725,345.56553264879017,2.4604259692473107,0.1945643004920173,0.0625064903803401,0.0842684807349334
B0006,144,impedance,24,[2008.       4.      26.       6.      53.      34.171],820.1118997419907,346.0249369234141,2.457368160460977,0.1942308590116521,0.0633407484183548,0.0844332596021156
B0006,146,impedance,24,[2008.       4.      26.      10.      26.      36.718],820.0109496741092,345.67731760493734,2.461912856113228,0.1946569615032932,0.0626153327274759,0.0839721783477321
B0006,150,impedance,24,[2008.       4.      29.      13.      12.      54.375],818.9975583911249,345.78044389717,2.461633013129592,0.1944407402243081,0.0659851482712769,0.0820590843305826
B0006,152,impedance,24,[2008.       4.      29.      16.      33.      38.281],818.1083148077413,346.8666743433344,2.4506153833055286,0.193046048453182,0.0645724621588098,0.0803422930093306
B0006,154,impedance,24,[2.0080e+03 4.0000e+00 2.9000e+01 1.8000e+01 2.0000e+00 2.1296e+01],819.5635945532407,345.4084089359347,2.4663667433390195,0.1950197258234751,0.0658426536732281,0.0822846789859381
B0006,156,impedance,24,[2008.      4.     29.     21.     28.     15.14],819.1793158385262,346.0724783995069,2.4575695213571094,0.1940268765335697,0.063686158466937,0.0823636397717541
B0006,158,impedance,24,[2008.       4.      29.      22.      56.      30.656],820.7823945030004,344.41652429726673,2.476568084232818,0.1963253317314484,0.0658629947584042,0.0840481638480718
B0006,160,impedance,24,[2.008e+03 4.000e+00 3.000e+01 2.000e+00 1.200e+01 5.609e+00],819.145623623291,346.1481009511245,2.454610825141064,0.1937919811167266,0.062912097899097,0.0821410228199839
B0006,162,impedance,24,[2008.      4.     30.      3.     40.      3.39],819.6253155499713,345.46734138035737,2.465492533612844,0.1949310138391528,0.0644544628956928,0.0837272924737259
B0006,164,impedance,24,[2008.       4.      30.       7.       9.      52.656],819.4773985187089,345.7864782825952,2.457562325425546,0.1941850667988167,0.0636674117210705,0.0829695672555505
B0006,166,impedance,24,[2008.       4.      30.       8.      37.      42.406],819.8470036567778,345.2166948635577,2.4672773918238424,0.1952168460589814,0.0644997102472261,0.0843911606093064
B0006,168,impedance,24,[2008.       4.      30.      11.      56.      59.203],820.1222467416643,344.8437392697183,2.4660251840221314,0.1952804073926847,0.0645458692805633,0.083905581872106
B0006,170,impedance,24,[2008.       4.      30.      13.      24.      39.734],819.8838065008025,345.16833564051785,2.4667417751790226,0.1951907053456878,0.0646222207759994,0.0834787426128951
B0006,172,impedance,24,[2008.       4.      30.      16.      48.      25.875],820.2707629385949,344.7098546506168,2.469977736000736,0.1956071838308396,0.0644173077672933,0.0833208029616876
B0006,174,impedance,24,[2008.      4.     30.     18.     16.      7.25],820.3895432339592,344.92224169463674,2.469265889021869,0.1955662651864058,0.0653574463361542,0.0837228477832113
B0006,176,impedance,24,[2008.       4.      30.      21.      43.       3.656],822.0191332078247,343.1867763852909,2.4854307689269546,0.1976191019045967,0.0651736293468639,0.0847815533935232
B0006,178,impedance,24,[2008.       4.      30.      23.      10.      36.859],821.5742740920776,343.4746513719356,2.4844623031906807,0.1974335236940196,0.0657374096950185,0.0864008185462407
B0006,180,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 2.0000e+00 4.3000e+01 4.2562e+01],820.7783959033583,344.60556967980045,2.468342114839217,0.1956323098323857,0.0635951595633681,0.0841849219613237
B0006,182,impedance,24,[2.008e+03 5.000e+00 1.000e+00 4.000e+00 1.100e+01 7.078e+00],821.7067851502889,343.4100094397633,2.4852115102231687,0.1974641409320799,0.0656955104222323,0.0852841542441549
B0006,184,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 7.0000e+00 4.4000e+01 1.2656e+01],822.5414209367927,342.80981694490083,2.4851719821772926,0.1978190367032042,0.0652854750072916,0.0860504140343909
B0006,186,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 1.1000e+01 2.7593e+01],822.872970765255,342.4248705960624,2.494749408532752,0.198750518008994,0.0660885800140736,0.0869738162685485
B0006,188,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 1.2000e+01 4.2000e+01 3.4015e+01],822.9677116231882,342.07275934035823,2.49594856355703,0.1989215049120329,0.0665339625700584,0.0867482199337119
B0006,190,impedance,24,[2.008e+03 5.000e+00 1.000e+00 1.400e+01 9.000e+00 5.064e+01],822.9931153117308,341.6620455736827,2.499712382350017,0.1993753616657065,0.0673918549622027,0.0861118887620564
B0006,192,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 1.7000e+01 3.9000e+01 2.0015e+01],823.2781864409534,341.2422124438884,2.5017635224558163,0.1997713478243442,0.0663411253427209,0.087205582998911
B0006,194,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 6.0000e+00 2.6859e+01],822.9363139824915,342.3766662743333,2.4937158371545114,0.1986556252577938,0.0671457542138853,0.0863277074981156
B0006,196,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+00 2.2000e+01 3.8000e+01 2.4062e+01],823.8924859548597,341.0832032188155,2.5021600256758734,0.1999021876799498,0.0659099619111797,0.0871283409737494
B0006,198,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 5.0000e+00 3.1015e+01],823.6437154202089,341.672027151357,2.501011418847187,0.1996220838929497,0.0665621840704668,0.0876302548566821
B0006,200,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 2.1000e+01 4.3218e+01],823.7483187028516,341.0343856415198,2.5057615580938664,0.2001946532974853,0.0660562362669296,0.0875628563316522
B0006,202,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 4.0000e+00 4.8000e+01 3.3343e+01],823.6718096903992,341.40111317910845,2.5031369803876973,0.1998214731162179,0.066830417933657,0.0881304972895854
B0006,204,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 1.2000e+01 4.9328e+01],824.188978990957,340.80855572823083,2.50711106740086,0.2004434815470705,0.0659027425638274,0.0882085911331916
B0006,206,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 9.0000e+00 3.9000e+01 4.0343e+01],824.4252508423075,340.8237383276093,2.5074760490874244,0.2004808539292177,0.0671228648017542,0.0895248137871643
B0006,208,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 1.3000e+01 1.1000e+01 1.3468e+01],825.2698063995705,339.7394795951472,2.51892192426635,0.2018385956768431,0.0679117207009261,0.0883150961530336
B0006,210,impedance,24,[2.0080e+03 5.0000e+00 2.0000e+00 1.4000e+01 3.7000e+01 5.5109e+01],824.340913569672,340.64233320047214,2.5103506427260207,0.2007716138472469,0.0680476796349815,0.0881891857440451
B0006,212,impedance,24,[2.008e+03 5.000e+00 2.000e+00 1.800e+01 1.100e+01 3.593e+00],824.6573829759018,340.2428931162015,2.5118911254738587,0.2010717439366226,0.0667437733378423,0.0885796818139071
B0006,216,impedance,24,[2008.       5.       3.       0.      18.      59.734],825.2671461097497,339.9996716728374,2.5181914736290865,0.2017120397355973,0.0678737147942735,0.0893489116976705
B0006,218,impedance,24,[2008.       5.       3.       3.      41.      16.453],825.5043668990257,339.687530492494,2.521159983156392,0.202039523237046,0.0664129751061175,0.0895032370200492
B0006,220,impedance,24,[2008.       5.       3.       5.       7.      41.812],826.1272772134198,338.9840814579836,2.5303503822860107,0.2031090459881425,0.0684237861207192,0.0901555365219136
B0006,222,impedance,24,[2008.       5.       3.       8.      38.      27.484],826.0685559412527,339.40120303331383,2.5196408939188903,0.2021277846201369,0.066868684715673,0.089810213906633
B0006,224,impedance,24,[2008.       5.       3.      10.       4.      43.296],825.9349055252314,339.3990479539755,2.522653369270713,0.2023375749786402,0.0682641731226593,0.0904077093440823
B0006,226,impedance,24,[2008.       5.       3.      13.      32.      41.671],826.9507011875768,338.147128625316,2.535503730448133,0.2039055697272102,0.0675638979208385,0.0909328266072082
B0006,228,impedance,24,[2008.       5.       3.      14.      58.      49.093],825.227470531691,340.0415981096583,2.518498426865119,0.2017234704884822,0.0677470394389744,0.0901563443871731
B0006,230,impedance,24,[2008.       5.       3.      18.      26.      20.765],827.1927180936251,338.0379104671508,2.5348445127536525,0.2039207184663568,0.0676791663350139,0.0909751873219429
B0006,232,impedance,24,[2008.       5.       3.      19.      52.      28.578],826.8514980660284,338.57397170678496,2.531185211319829,0.2034495156821817,0.068609345882388,0.090686873742984
B0006,234,impedance,24,[2008.      5.      3.     23.     10.     37.25],827.8127009387689,337.3466786541433,2.5425595149311597,0.2048589797015749,0.0679726933427561,0.0923241095524087
B0006,236,impedance,24,[2008.       5.       4.       0.      36.      36.703],826.2015454745207,339.35601191673294,2.521643636837138,0.2023129035856766,0.0685662825765851,0.0902801709337061
B0006,238,impedance,24,[2008.       5.       4.       4.       9.      47.078],827.9508925617225,337.34688962756496,2.5397884828811037,0.2046244039347765,0.0683335474188773,0.092016689540834
B0006,240,impedance,24,[2008.       5.       4.       5.      35.      36.578],826.8827780323696,338.5753362689873,2.5296301096071105,0.2032555161726093,0.0683816561849608,0.0909711378859918
B0006,242,impedance,24,[2008.       5.       4.       9.       8.      18.734],828.395708848008,336.72696526055574,2.5465917842848147,0.2054578119052342,0.0688513609338119,0.0925822548520223
B0006,244,impedance,24,[2008.       5.       4.      10.      34.       8.906],826.9613201078164,338.32923212198966,2.531916920325912,0.203558077455175,0.0693645520932601,0.0911130775161004
B0006,246,impedance,24,[2008.       5.       4.      14.       6.      20.031],829.1135305751833,335.9648690879741,2.5545404086817247,0.2063866166640207,0.069066469068733,0.0934909607320899
B0006,248,impedance,24,[2.008e+03 5.000e+00 4.000e+00 1.500e+01 3.200e+01 1.953e+00],827.6533756386816,337.6518263828953,2.539649971088384,0.2044838636599064,0.0698128402490029,0.0915432380660541
B0006,250,impedance,24,[2008.       5.       4.      19.       5.      14.343],829.5847202819687,335.6452550791533,2.5564141351831604,0.2067064233666675,0.068709147096015,0.0938773051851886
B0006,252,impedance,24,[2008.       5.       4.      20.      30.      47.687],827.8734358199708,337.18714797595976,2.545836262316276,0.2051646515175399,0.0697253483451405,0.0916156532837299
B0006,254,impedance,24,[2.008e+03 5.000e+00 5.000e+00 0.000e+00 4.000e+00 2.500e-01],829.6607482360627,335.8505384672072,2.55472825469998,0.2065051547163042,0.0695259556668078,0.0941862300129836
B0006,256,impedance,24,[2.0080e+03 5.0000e+00 5.0000e+00 1.0000e+00 2.9000e+01 2.4203e+01],827.7853007967343,337.5424991047496,2.5394457301548137,0.2045947339238344,0.0692302640154215,0.0923373810325198
B0006,258,impedance,24,[2008    5    5    4   56   20],828.5975457834651,336.43420426436256,2.552770421302545,0.2060176787682842,0.0682523146604836,0.093439801192804
B0006,260,impedance,24,[2008.       5.       5.       6.      21.      44.546],827.5481224208769,337.7419865619286,2.541099923558891,0.204542961393378,0.0689178611694737,0.0914935771909388
B0006,262,impedance,24,[2008.      5.      5.      9.     54.     58.25],830.6793349463575,334.3810023125073,2.573146857127373,0.2085571838797399,0.0696033038422311,0.0956134300233157
B0006,266,impedance,24,[2008.      5.      5.     21.     33.     38.39],828.4830761432253,336.42338976702945,2.550383763682293,0.2058802988622233,0.0705771452017754,0.0924269028093456
B0006,268,impedance,24,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 5.2015e+01],830.0058155482161,334.9198412662813,2.56511046327723,0.2076731567960871,0.0694438396726104,0.0950867440401892
B0006,270,impedance,24,[2.0080e+03 5.0000e+00 6.0000e+00 2.0000e+00 3.1000e+01 5.9093e+01],828.1080874887069,336.9531519425338,2.5492318385776938,0.2054643253715202,0.0698359549702635,0.0924856514858521
B0006,272,impedance,24,[2008.       5.       6.       6.       5.      11.921],830.1867089559204,334.801409376582,2.5649957316622998,0.2075855167222502,0.0692409257238966,0.0954114747516299
B0006,274,impedance,24,[2008.       5.       6.       7.      30.      10.578],828.9387817006588,336.3420672181068,2.550082257782513,0.2059666525970327,0.0699001348633568,0.0934356534819829
B0006,276,impedance,24,[2008.       5.       6.      10.      53.      26.531],830.6637195843342,334.3513068191778,2.572609727728076,0.2085437067470787,0.0701802370421173,0.0958005363424977
B0006,278,impedance,24,[2008.       5.       6.      12.      18.      26.171],829.4725702376328,335.2924753644948,2.564215226304915,0.2074414120750249,0.0707377314965858,0.0945206654318868
B0006,280,impedance,24,[2008.       5.       6.      15.      51.      41.546],830.5465346641191,333.978134258108,2.5744080636473314,0.2087441466350927,0.0703211250156869,0.0953017663720588
B0006,282,impedance,24,[2008.       5.       6.      17.      16.      40.109],829.0316122956516,335.6829258750677,2.55980617493534,0.206928027954787,0.0708418282518299,0.0937922653680306
B0006,284,impedance,24,[2008.       5.       6.      20.      49.      54.421],829.9294997782499,334.92084247744583,2.567336664277517,0.2078263421579023,0.069307809818978,0.0945481312063891
B0006,286,impedance,24,[2008.       5.       6.      22.      14.      45.453],829.5098315590741,335.4378241758205,2.564514463424126,0.2073321220632308,0.0717789447534914,0.0923393376586207
B0006,288,impedance,24,[2.0080e+03 5.0000e+00 7.0000e+00 1.0000e+00 4.5000e+01 3.0125e+01],831.0716146943987,333.60458504799675,2.5809001808224097,0.2094046609273539,0.0706601248975322,0.0955803390819771
B0006,290,impedance,24,[2008.       5.       7.       3.      10.      20.671],829.082911778872,335.6247700649178,2.55771920959264,0.2067930081968133,0.0709072969687332,0.0926979751716576
B0006,292,impedance,24,[2008.       5.       7.       6.      32.       6.906],831.2048637398103,333.4393139850226,2.5799814665521787,0.2093939058505587,0.0704879656326833,0.0963748469082876
B0006,294,impedance,24,[2008.      5.      7.      7.     56.     39.25],828.8101875745546,336.22683747075945,2.5519274736580653,0.2060371067316445,0.070184639415032,0.0935113969318329
B0006,296,impedance,24,[2008.       5.       7.      11.      29.      54.546],832.3857928296802,332.4166077526452,2.5905414350172715,0.2107082914227125,0.071253157527167,0.0969330859249994
B0006,298,impedance,24,[2008.      5.      7.     12.     54.     18.25],830.5224688039829,334.4243090600838,2.570304394576208,0.2083392613967367,0.0718674398360799,0.0946515981230252
B0006,300,impedance,24,[2008.       5.       7.      16.      27.      34.437],832.5094154937797,331.6564251582557,2.5962022449293336,0.2114733211400657,0.0729088165680429,0.0968587759009549
B0006,302,impedance,24,[2008.       5.       7.      17.      51.      59.125],830.4867461272029,334.4594763842578,2.572177828035094,0.208392993953947,0.0718202032701715,0.0940628962937008
B0006,304,impedance,24,[2008    5    7   21   24   14],832.4030544502638,332.22439446596394,2.59216679480223,0.2109560900261686,0.0725103674563298,0.0966015913982298
B0006,306,impedance,24,[2008.      5.      7.     22.     48.     38.75],830.4900962947067,334.3611276951212,2.5709069524390027,0.2084294290319598,0.0717747804961757,0.0953200348808454
B0006,308,impedance,24,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 2.1000e+01 5.4109e+01],832.0589367630514,332.856325270728,2.5848329445787983,0.2101853626224161,0.0708879401072962,0.0974074142043939
B0006,310,impedance,24,[2008.       5.       8.       3.      46.       9.968],829.3173153853253,335.43056505635144,2.560494951237604,0.2070518524006948,0.0703683696883365,0.0927433028364427
B0006,311,impedance,24,[2008.       5.       9.      11.      53.      10.593],831.2545993818444,333.2588127689103,2.5827528968098936,0.2097527626167619,0.0714147323806646,0.0961492059978541
B0006,313,impedance,24,[2008.       5.       9.      13.      19.      35.703],827.6581628232615,337.2105335899752,2.5459035997016746,0.2051631018650087,0.0707515280509764,0.0904819625026011
B0006,316,impedance,24,[2008.       5.       9.      21.      21.       3.765],827.6643525642406,336.93428642187536,2.547430497148924,0.2053210172523255,0.0708315047902602,0.0906660407568975
B0006,318,impedance,24,[2008.       5.      10.       0.      49.      59.984],829.1713239761679,335.65989295291007,2.560046755713984,0.2068859649905251,0.0703041387332805,0.0930529362512398
B0006,320,impedance,24,[2.0080e+03 5.0000e+00 1.0000e+01 2.0000e+00 1.4000e+01 4.2109e+01],828.6323571573997,336.1474689899282,2.558185620889592,0.2065945914360669,0.0711836201544164,0.0928235588614077
B0006,322,impedance,24,[2008.       5.      10.       5.      46.      15.296],830.4756667928264,334.326649013941,2.570799265711637,0.2083615522830963,0.0715667181492847,0.0936702392745788
B0006,324,impedance,24,[2008.       5.      10.       7.      10.      49.593],828.6983292312756,336.1739775550206,2.553209217444508,0.2062765602487127,0.0713158696740844,0.0926307033789582
B0006,326,impedance,24,[2008.       5.      10.      10.      44.       7.859],830.9823346548219,333.89922112108235,2.573738688352129,0.2088048912476872,0.072350575651046,0.0944034597636557
B0006,328,impedance,24,[2008.       5.      10.      12.       8.      32.875],828.8853455550758,335.9664929644743,2.5597910733345635,0.2067919667001742,0.0708269947693153,0.0924913512132
B0006,330,impedance,24,[2008.      5.     10.     15.     39.     59.14],830.2603167496476,334.48705063119115,2.57132891093454,0.2082960077090359,0.0703378826342638,0.0950709227361693
B0006,332,impedance,24,[2008.       5.      10.      17.       4.      16.015],828.9426488074196,335.77551196526457,2.559478542950324,0.2068471593165405,0.0712990567757895,0.0930649883383346
B0006,334,impedance,24,[2008.       5.      10.      20.      35.      57.437],831.5695910132044,333.30548160119633,2.5803103247510006,0.2096023611345243,0.0714831606385723,0.0954683161052524
B0006,336,impedance,24,[2008.       5.      10.      22.       0.       5.781],829.817335194634,335.11945872351737,2.565300217468301,0.2076409891911616,0.0715317804940431,0.0939554165759076
B0006,338,impedance,24,[2.0080e+03 5.0000e+00 1.1000e+01 1.0000e+00 3.3000e+01 2.4437e+01],831.9912073329891,332.61041063612834,2.5916391030736023,0.2107823639189828,0.0717787817997134,0.0967891593710254
B0006,340,impedance,24,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.7000e+01 3.2984e+01],829.9787981272667,334.7460039676796,2.569328937249617,0.20814369179371,0.0721047013169228,0.0942690372890176
B0006,342,impedance,24,[2008.      5.     11.      6.     23.     30.25],832.4821497257202,332.0892047246284,2.5932045746428942,0.2111111792089945,0.0721765905201237,0.0973154810605629
B0006,344,impedance,24,[2008.       5.      11.       7.      47.      30.468],830.3739957495696,334.48338629592854,2.5713341917846244,0.208385019821531,0.0725404689198672,0.0951162567795242
B0006,346,impedance,24,[2008.       5.      11.      11.      20.      49.578],832.7937420345296,331.9185345695217,2.596216584055881,0.2113966831809632,0.0727577393214578,0.097423700411414
B0006,348,impedance,24,[2008.       5.      11.      12.      44.      40.703],830.1346294917545,334.7130433727341,2.569454972891436,0.208119263265578,0.0724242004946315,0.0941982109589944
B0006,350,impedance,24,[2.008e+03 5.000e+00 1.100e+01 1.600e+01 1.800e+01 8.120e-01],831.5882566249992,333.2087401089857,2.582455265084666,0.2097324360560356,0.0716119669647763,0.0961826751217128
B0006,352,impedance,24,[2008.       5.      11.      17.      41.      53.265],829.9530472810537,334.607086289292,2.571816067976686,0.2083208443306005,0.0717727489764272,0.0943126932432507
B0006,354,impedance,24,[2008.       5.      11.      21.      15.      14.843],833.2487057296876,331.3381228288919,2.604511463615661,0.2122065762917942,0.0723628565579787,0.0980060822404009
B0006,356,impedance,24,[2008.       5.      11.      22.      38.      57.843],830.2167323616777,334.8730099340558,2.567633122315761,0.207947836993146,0.0719732503194285,0.0940399475348193
B0006,358,impedance,24,[2.008e+03 5.000e+00 1.200e+01 2.000e+00 5.000e+00 7.030e-01],832.3822721129469,332.2734613530116,2.595225768536136,0.2111154754635642,0.0721718794658254,0.0975442065322093
B0006,360,impedance,24,[2008.       5.      12.       3.      28.      34.484],830.787696330964,334.1135396974526,2.5741547051136457,0.2087612309291517,0.0721849603656966,0.0943643236831194
B0006,362,impedance,24,[2008.       5.      12.      12.      24.      36.453],833.4974650512619,330.955026006614,2.6064322289901,0.2126036935981321,0.0732751410566286,0.098167563773746
B0006,364,impedance,24,[2008.      5.     12.     13.     48.     19.89],830.3303013774163,334.42177383172293,2.574067153738253,0.2086466492061582,0.0725534440098424,0.0940003961459088
B0006,367,impedance,24,[2008.       5.      12.      19.      51.      52.953],830.2448313430035,334.3811983782976,2.574747651403778,0.2087055455992724,0.0727989845338102,0.0935192293551594
B0006,369,impedance,24,[2008.       5.      12.      23.      21.      19.078],833.0835253552782,331.6122419449201,2.5995436393652382,0.2118378656913908,0.0737422116355231,0.0968201170137169
B0006,371,impedance,24,[2008.      5.     13.      0.     44.     53.25],830.1327669823622,334.6602350183651,2.572987512222168,0.2084484579010697,0.0723062641496464,0.0937331836899134
B0006,373,impedance,24,[2008.      5.     13.      4.      3.     26.64],833.3936862473378,331.13739855542354,2.605458080796159,0.2125170506610469,0.0735118189600125,0.0978484060677772
B0006,375,impedance,24,[2008.       5.      13.       5.      26.      51.781],830.6370316577433,334.2076543410892,2.5743373118170214,0.2087281889090956,0.0731481609531371,0.0945011708875192
B0006,377,impedance,24,[2008.      5.     13.      8.     52.      5.89],833.6084677013788,330.77369312521404,2.611184296907336,0.2130434870111692,0.0736309507218721,0.0987207477814379
B0006,379,impedance,24,[2008.       5.      13.      10.      15.       2.906],830.2593136010729,334.64304452622383,2.568088553958604,0.2081064770711388,0.0725869885678824,0.0942767204381327
B0006,381,impedance,24,[2008.       5.      13.      13.      48.      25.875],834.1880990677151,330.1651061269456,2.615742166216782,0.2135997603748826,0.0748372029552812,0.098555954977838
B0006,383,impedance,24,[2008.       5.      13.      15.      11.      42.234],830.355787896939,334.2693686881576,2.57519603040916,0.2087887391849718,0.072310626531037,0.0943737869483911
B0006,385,impedance,24,[2008.       5.      13.      18.      32.      21.281],833.8174973737508,330.85510794362204,2.60831271103428,0.2127903424691151,0.0742288068586881,0.0979458341330775
B0006,387,impedance,24,[2008.       5.      13.      19.      55.      29.859],829.9704511702024,334.50862229469016,2.573398480001716,0.2085116154465847,0.071856607129425,0.0937632344019343
B0006,389,impedance,24,[2008.       5.      13.      23.      27.      26.625],833.7520347505738,330.70200983072965,2.6081192683225165,0.2127572205339314,0.0735926288328927,0.0979426342024937
B0006,391,impedance,24,[2008.      5.     14.      0.     50.     35.39],831.3342288799355,333.4072248472989,2.5843577040549914,0.2098769710527356,0.073555303387968,0.0948149354989371
B0006,393,impedance,24,[2008.       5.      14.       4.      23.      57.968],834.1355790938338,330.3785587854896,2.6122045503097056,0.2132358216234456,0.074289615413661,0.0978280397199374
B0006,395,impedance,24,[2008.       5.      14.       5.      46.      58.078],831.6718124533281,332.86561050230347,2.590335338632386,0.2105652014838992,0.073777422338843,0.0955076196879902
B0006,397,impedance,24,[2008    5   14    9   20   22],835.1445368979579,329.3571916477101,2.622446961494408,0.2145193065129788,0.0743624728927986,0.100297485432866
B0006,399,impedance,24,[2008.       5.      14.      10.      43.      12.953],831.1187962845919,333.5817847112788,2.581458219537495,0.2095108210171896,0.0728089366752745,0.0946682535351397
B0006,401,impedance,24,[2008.      5.     14.     14.      3.     22.75],834.9095260101436,329.25277752387933,2.624294811305702,0.2146373164018207,0.0730881915550062,0.1002855268895236
B0006,403,impedance,24,[2008.       5.      14.      15.      26.      13.546],831.2390306657462,333.38887932753033,2.584382732407069,0.2098481091023245,0.0742398839736073,0.0945585184436065
B0006,405,impedance,24,[2008.      5.     14.     18.     59.     38.89],834.8956948069631,329.6337512539487,2.619061073327513,0.2141498296113131,0.0739056595619962,0.1003482635430065
B0006,407,impedance,24,[2008.      5.     14.     20.     22.     30.64],831.1894349682804,333.47427237722815,2.5830692779072093,0.2098004277449861,0.0735125105338888,0.0945592832874169
B0006,409,impedance,24,[2008.       5.      14.      23.      55.      55.406],834.5126459041248,330.1916358096482,2.6130520509532835,0.2135848932833843,0.0740648635028462,0.0990365839748105
B0006,411,impedance,24,[2.008e+03 5.000e+00 1.500e+01 1.000e+00 1.800e+01 3.789e+01],830.7838304183455,333.869760824547,2.580649941242104,0.2094032830209244,0.0729076777814342,0.095001668805066
B0006,413,impedance,24,[2008.       5.      15.       4.      52.       4.609],835.3277837439313,329.32824771384225,2.622795980078449,0.214595435974484,0.0743406664800701,0.1006790823074739
B0006,415,impedance,24,[2008.       5.      15.       6.      14.      38.093],831.1255654089406,333.2860552334359,2.5859149265159704,0.2100301492987818,0.072763514419845,0.0952721862664049
B0006,417,impedance,24,[2008.       5.      15.       9.      48.       3.453],835.1363963957447,329.32365440341,2.622613238451963,0.2145912532087474,0.0749835856113319,0.1003809603504959
B0006,419,impedance,24,[2008.       5.      15.      11.      10.      28.328],831.1963323544693,333.61290207149415,2.5817595976108088,0.2095594767035587,0.0728090445805321,0.0941746989624938
B0006,421,impedance,24,[2008.       5.      15.      14.      38.      58.781],834.9868013041804,329.5660305256137,2.6214698985107567,0.2142218235649407,0.0736342258024834,0.1003434135011964
